id,amt_inv,months,interes_rate,score_d,status,sub_status,fecha_liberado,fecha_fondeo,capital_p,interes_p,tax_p,interes_m,tax_m,score,year
145944,500,36,19.9,D3,LIBERADO,AL CORRIENTE,44713,01/06/2022,0,0,0,0,0,D,2022
146129,500,24,15.9,C2,LIBERADO,AL CORRIENTE,44713,01/06/2022,0,0,0,0,0,C,2022
146152,500,24,15.9,C2,LIBERADO,AL CORRIENTE,44713,01/06/2022,0,0,0,0,0,C,2022
146522,500,36,11.9,B1,LIBERADO,AL CORRIENTE,44714,02/06/2022,0,0,0,0,0,B,2022
143645,500,36,15.9,C2,LIBERADO,AL CORRIENTE,44718,03/06/2022,0,0,0,0,0,C,2022
147072,500,36,18.9,D2,LIBERADO,AL CORRIENTE,44715,03/06/2022,0,0,0,0,0,D,2022
147177,500,36,10.9,A3,LIBERADO,AL CORRIENTE,44719,04/06/2022,0,0,0,0,0,A,2022
147251,500,36,16.9,C3,LIBERADO,AL CORRIENTE,44718,04/06/2022,0,0,0,0,0,C,2022
147177,500,36,10.9,A3,LIBERADO,AL CORRIENTE,44719,04/06/2022,0,0,0,0,0,A,2022
147251,500,36,16.9,C3,LIBERADO,AL CORRIENTE,44718,04/06/2022,0,0,0,0,0,C,2022
147906,500,36,19.9,D3,LIBERADO,AL CORRIENTE,44720,08/06/2022,0,0,0,0,0,D,2022
